,id,zipcode,city,price_min,price_mean,price_max,$/ft2_living_mean,profit_max,profit_min
9794,3767300041,98034,Kirkland,920000.0,920000.0,920000.0,292.9936305732484,0,0
9784,3764500090,98033,Kirkland,655000.0,655000.0,655000.0,278.72340425531917,0,0
9796,3768000280,98034,Kirkland,350000.0,350000.0,350000.0,346.53465346534654,0,0
9803,3782400040,98019,Duvall,396000.0,396000.0,396000.0,235.71428571428572,0,0
9805,3782760040,98019,Duvall,402500.0,402500.0,402500.0,144.7841726618705,0,0
9827,3793500920,98038,Maple Valley,349950.0,349950.0,349950.0,146.4225941422594,0,0
9808,3782760280,98019,Duvall,366000.0,366000.0,366000.0,204.46927374301677,0,0
9809,3783100080,98042,Kent,261000.0,261000.0,261000.0,144.1988950276243,0,0
9810,3787000120,98034,Kirkland,577000.0,577000.0,577000.0,243.45991561181435,0,0
9811,3787000140,98034,Kirkland,450000.0,450000.0,450000.0,252.80898876404495,0,0
9812,3790600080,98155,Seattle,434975.0,434975.0,434975.0,273.5691823899371,0,0
9813,3790700070,98030,Kent,302500.0,302500.0,302500.0,152.01005025125627,0,0
9814,3790700110,98030,Kent,225000.0,225000.0,225000.0,132.35294117647058,0,0
9807,3782760170,98019,Duvall,480000.0,480000.0,480000.0,161.0738255033557,0,0
9815,3791400100,98031,Kent,301000.0,301000.0,301000.0,107.11743772241992,0,0
9817,3791410210,98031,Kent,473000.0,473000.0,473000.0,137.9008746355685,0,0
9818,3791500050,98024,Fall City,405000.0,405000.0,405000.0,326.61290322580646,0,0
9819,3792400110,98177,Seattle,492650.0,492650.0,492650.0,232.3820754716981,0,0
9820,3793400360,98019,Duvall,380600.0,380600.0,380600.0,198.22916666666666,0,0
9821,3793500050,98038,Maple Valley,310000.0,310000.0,310000.0,164.02116402116403,0,0
9822,3793500160,98038,Maple Valley,323000.0,323000.0,323000.0,170.8994708994709,0,0
9804,3782400190,98019,Duvall,329500.0,329500.0,329500.0,219.66666666666666,0,0
9816,3791400250,98031,Kent,420000.0,420000.0,420000.0,169.3548387096774,0,0
9806,3782760080,98019,Duvall,410000.0,410000.0,410000.0,163.34661354581672,0,0
9823,3793500510,98038,Maple Valley,422000.0,422000.0,422000.0,131.875,0,0
9824,3793500550,98038,Maple Valley,289950.0,289950.0,289950.0,173.62275449101796,0,0
9828,3793501050,98038,Maple Valley,399950.0,399950.0,399950.0,124.984375,0,0
9829,3793501130,98038,Maple Valley,418000.0,418000.0,418000.0,152.0,0,0
9830,3793501390,98038,Maple Valley,293000.0,293000.0,293000.0,173.37278106508876,0,0
9831,3793501400,98038,Maple Valley,397000.0,397000.0,397000.0,132.33333333333334,0,0
9832,3793501450,98038,Maple Valley,470000.0,470000.0,470000.0,121.76165803108809,0,0
9833,3793700210,98059,Renton,299000.0,299000.0,299000.0,253.38983050847457,0,0
9826,3793500780,98038,Maple Valley,320000.0,320000.0,320000.0,150.23474178403757,0,0
9834,3796000400,98144,Seattle,349000.0,349000.0,349000.0,279.2,0,0
9836,3797000145,98103,Seattle,765000.0,765000.0,765000.0,287.593984962406,0,0
9837,3797000205,98103,Seattle,444000.0,444000.0,444000.0,304.1095890410959,0,0
9838,3797000290,98103,Seattle,660000.0,660000.0,660000.0,282.05128205128204,0,0
9839,3797000295,98103,Seattle,492000.0,492000.0,492000.0,559.0909090909091,0,0
9840,3797000300,98103,Seattle,405000.0,405000.0,405000.0,460.22727272727275,0,0
9841,3797000330,98103,Seattle,471001.0,471001.0,471001.0,261.6672222222222,0,0
9842,3797000400,98103,Seattle,616500.0,616500.0,616500.0,327.9255319148936,0,0
9835,3797000035,98103,Seattle,430000.0,430000.0,430000.0,373.9130434782609,0,0
9825,3793500730,98038,Maple Valley,394000.0,394000.0,394000.0,131.33333333333334,0,0
9787,3764650010,98034,Kirkland,500000.0,500000.0,500000.0,217.3913043478261,0,0
9763,3760500407,98034,Kirkland,1030000.0,1030000.0,1030000.0,265.4639175257732,0,0
9786,3764500230,98033,Kirkland,661000.0,661000.0,661000.0,363.1868131868132,0,0
9844,3797000745,98103,Seattle,500000.0,500000.0,500000.0,364.963503649635,0,0
9849,3797001900,98103,Seattle,360000.0,360000.0,360000.0,264.70588235294116,0,0
9850,3797001920,98103,Seattle,310000.0,310000.0,310000.0,442.85714285714283,0,0
9851,3797002160,98103,Seattle,409950.0,409950.0,409950.0,414.09090909090907,0,0
9852,3797002575,98103,Seattle,605000.0,605000.0,605000.0,321.8085106382979,0,0
9853,3797002585,98103,Seattle,660000.0,660000.0,660000.0,532.258064516129,0,0
9864,3798000165,98011,Bothell,444950.0,444950.0,444950.0,252.8125,0,0
9854,3797300110,98022,Enumclaw,330000.0,330000.0,330000.0,132.0,0,0
9848,3797001895,98103,Seattle,481000.0,481000.0,481000.0,308.3333333333333,0,0
9856,3797300190,98022,Enumclaw,308950.0,308950.0,308950.0,160.91145833333334,0,0
9858,3797310150,98022,Enumclaw,285000.0,285000.0,285000.0,158.33333333333334,0,0
9859,3797310230,98022,Enumclaw,314950.0,314950.0,314950.0,178.94886363636363,0,0
9860,3797700030,98031,Kent,262500.0,262500.0,262500.0,178.57142857142858,0,0
9861,3797710010,98031,Kent,350000.0,350000.0,350000.0,197.74011299435028,0,0
9862,3797710020,98031,Kent,325000.0,325000.0,325000.0,183.61581920903956,0,0
9855,3797300140,98022,Enumclaw,303000.0,303000.0,303000.0,163.78378378378378,0,0
9884,3812400657,98118,Seattle,160000.0,160000.0,160000.0,133.33333333333334,0,0
9857,3797310010,98022,Enumclaw,277000.0,277000.0,277000.0,128.24074074074073,0,0
9885,3812400789,98118,Seattle,340000.0,340000.0,340000.0,232.87671232876713,0,0
9847,3797001815,98103,Seattle,532500.0,532500.0,532500.0,649.390243902439,0,0
9865,3800000160,98155,Seattle,590000.0,590000.0,590000.0,222.64150943396226,0,0
9869,3810000202,98178,Seattle,251700.0,251700.0,251700.0,139.060773480663,0,0
9870,3810000455,98178,Seattle,340000.0,340000.0,340000.0,165.04854368932038,0,0
9871,3810000465,98178,Seattle,243000.0,243000.0,243000.0,137.28813559322035,0,0
9872,3810000480,98178,Seattle,350000.0,350000.0,350000.0,174.12935323383084,0,0
9873,3810000565,98178,Seattle,255000.0,255000.0,255000.0,104.93827160493827,0,0
9866,3802000020,98002,Auburn,154950.0,154950.0,154950.0,96.84375,0,0
9874,3810000843,98178,Seattle,345000.0,345000.0,345000.0,121.47887323943662,0,0
9863,3798000130,98011,Bothell,468000.0,468000.0,468000.0,208.0,0,0
9876,3811000180,98053,Redmond,635000.0,635000.0,635000.0,270.21276595744683,0,0
9878,3811000250,98053,Redmond,610000.0,610000.0,610000.0,262.9310344827586,0,0
9879,3811300090,98055,Renton,325000.0,325000.0,325000.0,179.55801104972375,0,0
9880,3811300110,98055,Renton,349950.0,349950.0,349950.0,155.53333333333333,0,0
9881,3812400070,98118,Seattle,435000.0,435000.0,435000.0,308.51063829787233,0,0
9882,3812400107,98118,Seattle,378500.0,378500.0,378500.0,206.8306010928962,0,0
9875,3810000860,98178,Seattle,240000.0,240000.0,240000.0,125.0,0,0
9883,3812400202,98118,Seattle,156000.0,156000.0,156000.0,264.40677966101697,0,0
9877,3811000230,98053,Redmond,589000.0,589000.0,589000.0,246.44351464435147,0,0
9886,3812400854,98118,Seattle,352800.0,352800.0,352800.0,169.6153846153846,0,0
9908,3818400110,98028,Kenmore,520000.0,520000.0,520000.0,179.31034482758622,0,0
9909,3818700016,98028,Kenmore,434000.0,434000.0,434000.0,261.4457831325301,0,0
9890,3814701090,98030,Kent,267000.0,267000.0,267000.0,151.70454545454547,0,0
9891,3814800280,98092,Auburn,395000.0,395000.0,395000.0,140.5693950177936,0,0
9892,3814800300,98092,Auburn,386000.0,386000.0,386000.0,137.36654804270464,0,0
9893,3814900210,98092,Auburn,471275.0,471275.0,471275.0,140.2186849152038,0,0
9894,3814900260,98092,Auburn,402395.0,402395.0,402395.0,150.76620457100037,0,0
9895,3814900380,98092,Auburn,356250.0,356250.0,356250.0,172.9368932038835,0,0
9896,3814900660,98092,Auburn,471835.0,471835.0,471835.0,143.8082901554404,0,0
9889,3814700200,98030,Kent,329000.0,329000.0,329000.0,134.28571428571428,0,0
9897,3814900750,98092,Auburn,399440.0,399440.0,399440.0,172.84292514063176,0,0
9899,3815500035,98028,Kenmore,385000.0,385000.0,385000.0,258.38926174496646,0,0
9900,3815500045,98028,Kenmore,399000.0,399000.0,399000.0,212.2340425531915,0,0
9901,3815500165,98028,Kenmore,396000.0,396000.0,396000.0,139.43661971830986,0,0
9902,3816300065,98028,Kenmore,375000.0,375000.0,375000.0,246.71052631578948,0,0
9903,3816300095,98028,Kenmore,310000.0,310000.0,310000.0,295.23809523809524,0,0
9846,3797001702,98103,Seattle,1065000.0,1065000.0,1065000.0,364.7260273972603,0,0
9845,3797000830,98103,Seattle,425000.0,425000.0,425000.0,252.97619047619048,0,0
9898,3814900950,98092,Auburn,345000.0,345000.0,345000.0,173.9788199697428,0,0
9888,3814400125,98122,Seattle,493000.0,493000.0,493000.0,258.1151832460733,0,0
9887,3812400898,98118,Seattle,399950.0,399950.0,399950.0,144.90942028985506,0,0
9904,3816300105,98028,Kenmore,435000.0,435000.0,435000.0,211.16504854368932,0,0
9910,3818700123,98028,Kenmore,390000.0,390000.0,390000.0,165.25423728813558,0,0
9911,3818700185,98028,Kenmore,400000.0,400000.0,400000.0,186.04651162790697,0,0
9912,3818700190,98028,Kenmore,387846.0,387846.0,387846.0,153.90714285714284,0,0
9913,3819500065,98028,Kenmore,290000.0,290000.0,290000.0,198.63013698630138,0,0
9914,3819750170,98028,Kenmore,415000.0,415000.0,415000.0,199.51923076923077,0,0
9907,3818400060,98028,Kenmore,495000.0,495000.0,495000.0,201.21951219512195,0,0
9915,3819800280,98011,Bothell,400000.0,400000.0,400000.0,338.9830508474576,0,0
9917,3820100284,98028,Kenmore,355000.0,355000.0,355000.0,191.8918918918919,0,0
9918,3820350020,98019,Duvall,359950.0,359950.0,359950.0,197.77472527472528,0,0
9919,3820350050,98019,Duvall,330000.0,330000.0,330000.0,181.3186813186813,0,0
9920,3820350070,98019,Duvall,349950.0,349950.0,349950.0,192.28021978021977,0,0
9921,3820350120,98019,Duvall,310000.0,310000.0,310000.0,194.9685534591195,0,0
9922,3820350140,98019,Duvall,300000.0,300000.0,300000.0,188.67924528301887,0,0
9923,3821000100,98030,Kent,249950.0,249950.0,249950.0,154.29012345679013,0,0
9916,3819800580,98011,Bothell,400000.0,400000.0,400000.0,193.23671497584542,0,0
9906,3818400050,98028,Kenmore,500000.0,500000.0,500000.0,204.08163265306123,0,0
9905,3816700150,98028,Kenmore,430000.0,430000.0,430000.0,182.9787234042553,0,0
9843,3797000680,98103,Seattle,549000.0,549000.0,549000.0,409.7014925373134,0,0
9925,3821400200,98168,Seattle,215000.0,215000.0,215000.0,166.66666666666666,0,0
9927,3822200036,98125,Seattle,257500.0,257500.0,257500.0,218.22033898305085,0,0
10030,3835500585,98004,Bellevue,1900000.0,1900000.0,1900000.0,443.9252336448598,0,0
9930,3822200164,98125,Seattle,423500.0,423500.0,423500.0,224.07407407407408,0,0
9931,3824100020,98028,Kenmore,335000.0,335000.0,335000.0,221.8543046357616,0,0
9932,3824100041,98028,Kenmore,419000.0,419000.0,419000.0,222.87234042553192,0,0
9933,3824100051,98028,Kenmore,405000.0,405000.0,405000.0,239.6449704142012,0,0
9934,3824100082,98028,Kenmore,502000.0,502000.0,502000.0,249.75124378109453,0,0
9935,3824100166,98028,Kenmore,385000.0,385000.0,385000.0,195.43147208121826,0,0
9936,3824100211,98028,Kenmore,370000.0,370000.0,370000.0,155.46218487394958,0,0
9929,3822200105,98125,Seattle,380000.0,380000.0,380000.0,187.192118226601,0,0
9937,3824100235,98028,Kenmore,425000.0,425000.0,425000.0,200.47169811320754,0,0
9939,3824100286,98028,Kenmore,565000.0,565000.0,565000.0,231.55737704918033,0,0
9940,3824100291,98028,Kenmore,452250.0,452250.0,452250.0,177.35294117647058,0,0
9941,3824100364,98028,Kenmore,420000.0,420000.0,420000.0,166.66666666666666,0,0
9942,3825310130,98052,Redmond,751000.0,751000.0,751000.0,243.042071197411,0,0
9943,3825310180,98052,Redmond,860000.0,860000.0,860000.0,212.87128712871288,0,0
9944,3825310530,98052,Redmond,700000.0,700000.0,700000.0,270.27027027027026,0,0
9965,3826500290,98030,Kent,339000.0,339000.0,339000.0,172.08121827411168,0,0
9938,3824100246,98028,Kenmore,460000.0,460000.0,460000.0,209.0909090909091,0,0
9926,3821700038,98125,Seattle,305000.0,305000.0,305000.0,236.43410852713177,0,0
9928,3822200087,98125,Seattle,355000.0,355000.0,355000.0,300.8474576271187,0,0
9946,3825310720,98052,Redmond,890000.0,890000.0,890000.0,303.7542662116041,0,0
9951,3825311210,98052,Redmond,699000.0,699000.0,699000.0,260.82089552238807,0,0
9952,3825500020,98011,Bothell,550000.0,550000.0,550000.0,164.17910447761193,0,0
9953,3825500080,98011,Bothell,470000.0,470000.0,470000.0,203.46320346320346,0,0
9954,3826000070,98168,Seattle,185000.0,185000.0,185000.0,160.8695652173913,0,0
9955,3826000280,98168,Seattle,272000.0,272000.0,272000.0,240.7079646017699,0,0
9948,3825310820,98052,Redmond,799000.0,799000.0,799000.0,235.0,0,0
9956,3826000385,98168,Seattle,201000.0,201000.0,201000.0,147.7941176470588,0,0
9945,3825310540,98052,Redmond,640000.0,640000.0,640000.0,283.1858407079646,0,0
9958,3826000470,98168,Seattle,232000.0,232000.0,232000.0,241.66666666666666,0,0
9960,3826000560,98168,Seattle,173000.0,173000.0,173000.0,99.42528735632185,0,0
9961,3826000665,98168,Seattle,305000.0,305000.0,305000.0,138.63636363636363,0,0
9962,3826000735,98168,Seattle,202000.0,202000.0,202000.0,219.56521739130434,0,0
9963,3826500020,98030,Kent,257000.0,257000.0,257000.0,148.5549132947977,0,0
9964,3826500170,98030,Kent,283000.0,283000.0,283000.0,132.8638497652582,0,0
9957,3826000460,98168,Seattle,297975.0,297975.0,297975.0,105.66489361702128,0,0
9947,3825310760,98052,Redmond,714000.0,714000.0,714000.0,221.05263157894737,0,0
9959,3826000550,98168,Seattle,245000.0,245000.0,245000.0,122.5,0,0
9966,3826500470,98030,Kent,305000.0,305000.0,305000.0,187.11656441717793,0,0
9968,3826500730,98030,Kent,220000.0,220000.0,220000.0,103.28638497652582,0,0
9990,3832050130,98042,Kent,255500.0,255500.0,255500.0,144.3502824858757,0,0
9971,3828000405,98032,Kent,176500.0,176500.0,176500.0,189.78494623655914,0,0
9972,3830200140,98030,Kent,335000.0,335000.0,335000.0,166.66666666666666,0,0
9973,3830210020,98030,Kent,168000.0,168000.0,168000.0,140.0,0,0
9974,3830210220,98030,Kent,210000.0,210000.0,210000.0,175.0,0,0
9975,3830210230,98030,Kent,225205.0,225205.0,225205.0,187.67083333333332,0,0
9976,3830610320,98030,Kent,241000.0,241000.0,241000.0,145.18072289156626,0,0
9977,3830620300,98030,Kent,253000.0,253000.0,253000.0,160.126582278481,0,0
9970,3827600040,98008,Bellevue,749950.0,749950.0,749950.0,270.74007220216606,0,0
9978,3830620710,98030,Kent,206135.0,206135.0,206135.0,153.8320895522388,0,0
9980,3830630090,98030,Kent,265000.0,265000.0,265000.0,197.76119402985074,0,0
9981,3830630140,98030,Kent,275000.0,275000.0,275000.0,158.95953757225433,0,0
9982,3830630310,98030,Kent,260000.0,260000.0,260000.0,155.688622754491,0,0
9983,3830700010,98042,Kent,369000.0,369000.0,369000.0,155.69620253164558,0,0
9984,3831000010,98031,Kent,235000.0,235000.0,235000.0,133.52272727272728,0,0
9985,3831200200,98031,Kent,172040.0,172040.0,172040.0,100.60818713450293,0,0
9967,3826500570,98030,Kent,275000.0,275000.0,275000.0,184.56375838926175,0,0
9979,3830630060,98030,Kent,245000.0,245000.0,245000.0,141.6184971098266,0,0
9969,3826501060,98030,Kent,267000.0,267000.0,267000.0,185.41666666666666,0,0
9986,3831200210,98031,Kent,280000.0,280000.0,280000.0,130.84112149532712,0,0
9987,3831250130,98030,Kent,370000.0,370000.0,370000.0,159.96541288370082,0,0
9991,3832050570,98042,Kent,333700.0,333700.0,333700.0,149.64125560538116,0,0
9992,3832050580,98042,Kent,300000.0,300000.0,300000.0,118.11023622047244,0,0
9993,3832050760,98042,Kent,270000.0,270000.0,270000.0,144.3850267379679,0,0
9994,3832050860,98042,Kent,210000.0,210000.0,210000.0,132.91139240506328,0,0
9995,3832050890,98042,Kent,282000.0,282000.0,282000.0,140.29850746268656,0,0
9996,3832051140,98042,Kent,310000.0,310000.0,310000.0,122.04724409448819,0,0
9989,3831250350,98030,Kent,374000.0,374000.0,374000.0,171.16704805491992,0,0
9997,3832060120,98042,Kent,280000.0,280000.0,280000.0,127.27272727272727,0,0
9999,3832061060,98042,Kent,311000.0,311000.0,311000.0,115.61338289962825,0,0
10000,3832070040,98042,Kent,285000.0,285000.0,285000.0,142.78557114228457,0,0
10001,3832080070,98042,Kent,284000.0,284000.0,284000.0,151.06382978723406,0,0
10002,3832080440,98042,Kent,261950.0,261950.0,261950.0,139.33510638297872,0,0
10003,3832080610,98042,Kent,270000.0,270000.0,270000.0,151.68539325842696,0,0
10004,3832150190,98031,Kent,263000.0,263000.0,263000.0,167.51592356687897,0,0
10005,3832200070,98032,Kent,250000.0,250000.0,250000.0,146.19883040935673,0,0
9998,3832060940,98042,Kent,305000.0,305000.0,305000.0,131.4655172413793,0,0
9988,3831250150,98030,Kent,435000.0,435000.0,435000.0,161.58989598811291,0,0
9950,3825311190,98052,Redmond,678000.0,678000.0,678000.0,256.8181818181818,0,0
9949,3825310970,98052,Redmond,845000.0,845000.0,845000.0,287.4149659863946,0,0
10006,3832300090,98032,Kent,215000.0,215000.0,215000.0,179.16666666666666,0,0
10007,3832310350,98032,Kent,229900.0,229900.0,229900.0,209.0,0,0
10012,3832700250,98032,Kent,270000.0,270000.0,270000.0,110.65573770491804,0,0
10013,3832710210,98032,Kent,268000.0,268000.0,268000.0,181.0810810810811,0,0
10014,3832710450,98032,Kent,262500.0,262500.0,262500.0,175.0,0,0
10015,3832710680,98032,Kent,215000.0,215000.0,215000.0,139.6103896103896,0,0
10016,3832710840,98032,Kent,250000.0,250000.0,250000.0,135.13513513513513,0,0
10027,3834500195,98125,Seattle,527000.0,527000.0,527000.0,175.66666666666666,0,0
10017,3832710960,98032,Kent,260000.0,260000.0,260000.0,143.646408839779,0,0
10011,3832600080,98032,Kent,270000.0,270000.0,270000.0,155.17241379310346,0,0
10019,3834000004,98125,Seattle,350000.0,350000.0,350000.0,304.3478260869565,0,0
10021,3834000520,98125,Seattle,275000.0,275000.0,275000.0,220.0,0,0
10022,3834000594,98125,Seattle,319000.0,319000.0,319000.0,215.54054054054055,0,0
10023,3834000720,98125,Seattle,390000.0,390000.0,390000.0,342.10526315789474,0,0
10024,3834000805,98125,Seattle,350000.0,350000.0,350000.0,299.14529914529913,0,0
10025,3834000820,98125,Seattle,458000.0,458000.0,458000.0,226.73267326732673,0,0
10018,3832711040,98032,Kent,321000.0,321000.0,321000.0,105.94059405940594,0,0
10047,3845101100,98092,Auburn,392440.0,392440.0,392440.0,154.07930899096976,0,0
10020,3834000400,98125,Seattle,415000.0,415000.0,415000.0,254.60122699386503,0,0
10010,3832500790,98032,Kent,309000.0,309000.0,309000.0,137.94642857142858,0,0
10026,3834500170,98125,Seattle,375000.0,375000.0,375000.0,262.23776223776224,0,0
10028,3834500417,98125,Seattle,469950.0,469950.0,469950.0,267.01704545454544,0,0
10031,3835502815,98039,Medina,1260000.0,1260000.0,1260000.0,405.14469453376205,0,0
10032,3840700205,98034,Kirkland,414500.0,414500.0,414500.0,307.037037037037,0,0
10033,3840700455,98034,Kirkland,410000.0,410000.0,410000.0,248.4848484848485,0,0
10034,3840700560,98034,Kirkland,450000.0,450000.0,450000.0,248.61878453038673,0,0
10035,3840700593,98034,Kirkland,345000.0,345000.0,345000.0,250.0,0,0
10036,3840700600,98034,Kirkland,355000.0,355000.0,355000.0,394.44444444444446,0,0
10029,3835500005,98004,Bellevue,1100000.0,1100000.0,1100000.0,536.5853658536586,0,0
10037,3840700653,98034,Kirkland,436000.0,436000.0,436000.0,209.6153846153846,0,0
10039,3841600220,98146,Seattle,282500.0,282500.0,282500.0,196.18055555555554,0,0
10040,3845100140,98092,Auburn,335606.0,335606.0,335606.0,132.23246650906225,0,0
10041,3845100160,98092,Auburn,339990.0,339990.0,339990.0,132.29182879377433,0,0
10042,3845100550,98092,Auburn,418395.0,418395.0,418395.0,143.9762560220234,0,0
10043,3845100620,98092,Auburn,400950.0,400950.0,400950.0,155.52754072924748,0,0
10044,3845100640,98092,Auburn,411605.0,411605.0,411605.0,154.85515425131678,0,0
10045,3845100670,98092,Auburn,478830.0,478830.0,478830.0,146.2522907758094,0,0
10038,3840700757,98034,Kirkland,585000.0,585000.0,585000.0,205.98591549295776,0,0
10046,3845101070,98092,Auburn,425996.0,425996.0,425996.0,165.88629283489095,0,0
10048,3845101150,98092,Auburn,399895.0,399895.0,399895.0,148.054424287301,0,0
9868,3810000020,98178,Seattle,352000.0,352000.0,352000.0,244.44444444444446,0,0
10049,3852900026,98116,Seattle,499950.0,499950.0,499950.0,267.3529411764706,0,0
10072,3860400100,98004,Bellevue,950000.0,950000.0,950000.0,380.0,0,0
10053,3856901435,98103,Seattle,720000.0,720000.0,720000.0,409.09090909090907,0,0
10054,3856901525,98103,Seattle,627500.0,627500.0,627500.0,402.2435897435897,0,0
10055,3856901715,98103,Seattle,470450.0,470450.0,470450.0,465.7920792079208,0,0
10056,3856901760,98105,Seattle,730000.0,730000.0,730000.0,392.4731182795699,0,0
10057,3856901880,98105,Seattle,514000.0,514000.0,514000.0,558.695652173913,0,0
10058,3856902250,98105,Seattle,593500.0,593500.0,593500.0,433.2116788321168,0,0
10059,3856902996,98105,Seattle,553500.0,553500.0,553500.0,651.1764705882352,0,0
10052,3856900590,98103,Seattle,640000.0,640000.0,640000.0,304.76190476190476,0,0
10060,3856903495,98103,Seattle,759000.0,759000.0,759000.0,361.42857142857144,0,0
10062,3856904560,98105,Seattle,562000.0,562000.0,562000.0,272.81553398058253,0,0
10063,3856904580,98105,Seattle,790000.0,790000.0,790000.0,385.3658536585366,0,0
10064,3856904610,98105,Seattle,485000.0,485000.0,485000.0,299.38271604938274,0,0
10065,3856904655,98105,Seattle,667750.0,667750.0,667750.0,466.958041958042,0,0
10066,3856904740,98105,Seattle,490000.0,490000.0,490000.0,515.7894736842105,0,0
10009,3832500260,98032,Kent,260000.0,260000.0,260000.0,183.09859154929578,0,0
10008,3832500230,98032,Kent,245000.0,245000.0,245000.0,114.48598130841121,0,0
10061,3856903515,98103,Seattle,705000.0,705000.0,705000.0,482.8767123287671,0,0
10051,3856900507,98103,Seattle,1315000.0,1315000.0,1315000.0,380.0578034682081,0,0
10050,3856900005,98115,Seattle,535000.0,535000.0,535000.0,217.47967479674796,0,0
10067,3856904825,98105,Seattle,380000.0,380000.0,380000.0,387.7551020408163,0,0
10073,3860900003,98004,Bellevue,1170000.0,1170000.0,1170000.0,455.25291828793775,0,0
10074,3860900035,98004,Bellevue,1940000.0,1940000.0,1940000.0,458.628841607565,0,0
10075,3860900111,98004,Bellevue,695000.0,695000.0,695000.0,388.268156424581,0,0
10076,3861400030,98004,Bellevue,950000.0,950000.0,950000.0,429.86425339366514,0,0
10077,3861400061,98004,Bellevue,641000.0,641000.0,641000.0,433.1081081081081,0,0
10070,3856905185,98105,Seattle,483000.0,483000.0,483000.0,389.51612903225805,0,0
10078,3861440010,98003,Federal Way,302000.0,302000.0,302000.0,148.76847290640393,0,0
10080,3861470120,98004,Bellevue,1610000.0,1610000.0,1610000.0,377.04918032786884,0,0
10081,3861500330,98003,Federal Way,276000.0,276000.0,276000.0,201.45985401459853,0,0
10082,3861500340,98003,Federal Way,279900.0,279900.0,279900.0,177.15189873417722,0,0
10083,3862400050,98155,Seattle,465000.0,465000.0,465000.0,236.04060913705584,0,0
10084,3862700020,98065,Snoqualmie,433190.0,433190.0,433190.0,262.53939393939396,0,0
10085,3862710010,98065,Snoqualmie,424950.0,424950.0,424950.0,257.54545454545456,0,0
10086,3862710030,98065,Snoqualmie,450000.0,450000.0,450000.0,250.0,0,0
10079,3861470110,98004,Bellevue,2075000.0,2075000.0,2075000.0,490.54373522458627,0,0
10069,3856905010,98105,Seattle,565000.0,565000.0,565000.0,366.8831168831169,0,0
10068,3856904970,98105,Seattle,469000.0,469000.0,469000.0,418.75,0,0
10071,3860400060,98004,Bellevue,1130000.0,1130000.0,1130000.0,424.812030075188,0,0
9867,3806000005,98055,Renton,110000.0,110000.0,110000.0,144.73684210526315,0,0
10087,3862710050,98065,Snoqualmie,437718.0,437718.0,437718.0,243.17666666666668,0,0
10088,3862710090,98065,Snoqualmie,417000.0,417000.0,417000.0,265.6050955414013,0,0
10093,3864000090,98006,Bellevue,858000.0,858000.0,858000.0,237.01657458563537,0,0
10094,3864000120,98006,Bellevue,1175000.0,1175000.0,1175000.0,310.84656084656086,0,0
10095,3867400130,98116,Seattle,810000.0,810000.0,810000.0,405.0,0,0
10096,3867400175,98116,Seattle,850000.0,850000.0,850000.0,472.22222222222223,0,0
10097,3867400180,98116,Seattle,715000.0,715000.0,715000.0,715.0,0,0
10108,3874010220,98001,Auburn,289000.0,289000.0,289000.0,146.7005076142132,0,0
10098,3869900036,98136,Seattle,451300.0,451300.0,451300.0,317.8169014084507,0,0
10092,3863800030,98033,Kirkland,463800.0,463800.0,463800.0,473.265306122449,0,0
10100,3869900136,98136,Seattle,539950.0,539950.0,539950.0,323.32335329341316,0,0
10102,3869900139,98136,Seattle,484950.0,484950.0,484950.0,305.0,0,0
10103,3869900146,98136,Seattle,306500.0,306500.0,306500.0,364.8809523809524,0,0
10104,3869900150,98136,Seattle,345000.0,345000.0,345000.0,334.9514563106796,0,0
10105,3869900155,98136,Seattle,340000.0,340000.0,340000.0,272.0,0,0
10106,3869900162,98136,Seattle,335000.0,335000.0,335000.0,325.24271844660194,0,0
10099,3869900120,98136,Seattle,430000.0,430000.0,430000.0,254.4378698224852,0,0
10128,3876200350,98034,Kirkland,423000.0,423000.0,423000.0,248.8235294117647,0,0
10101,3869900138,98136,Seattle,489950.0,489950.0,489950.0,308.1446540880503,0,0
10129,3876300080,98034,Kirkland,434400.0,434400.0,434400.0,221.6326530612245,0,0
10091,3862710210,98065,Snoqualmie,409316.0,409316.0,409316.0,227.39777777777778,0,0
10109,3874400380,98070,Vashon,445000.0,445000.0,445000.0,255.7471264367816,0,0
10113,3876000120,98034,Kirkland,390000.0,390000.0,390000.0,173.33333333333334,0,0
10114,3876000350,98034,Kirkland,470000.0,470000.0,470000.0,188.7550200803213,0,0
10115,3876000440,98034,Kirkland,517850.0,517850.0,517850.0,169.78688524590163,0,0
10116,3876000710,98034,Kirkland,405000.0,405000.0,405000.0,281.25,0,0
10117,3876000910,98034,Kirkland,487000.0,487000.0,487000.0,202.91666666666666,0,0
10110,3874900085,98126,Seattle,715000.0,715000.0,715000.0,271.8631178707224,0,0
10118,3876000970,98034,Kirkland,429300.0,429300.0,429300.0,146.51877133105802,0,0
10107,3874000240,98001,Auburn,210000.0,210000.0,210000.0,145.83333333333334,0,0
10120,3876100080,98034,Kirkland,325000.0,325000.0,325000.0,203.125,0,0
10122,3876100320,98034,Kirkland,482500.0,482500.0,482500.0,164.1156462585034,0,0
10123,3876100940,98034,Kirkland,600000.0,600000.0,600000.0,196.72131147540983,0,0
10124,3876200060,98034,Kirkland,382500.0,382500.0,382500.0,245.19230769230768,0,0
10125,3876200070,98034,Kirkland,460000.0,460000.0,460000.0,302.63157894736844,0,0
10126,3876200100,98034,Kirkland,439000.0,439000.0,439000.0,281.4102564102564,0,0
